tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
lForeArm -0.0192387 1.4466 -0.542063 0.387354 0.65569 -0.394216 0.514414 0.999508
rHand 0.173242 1.43615 0.784655 -0.691284 -0.648697 0.25684 0.188019 0.999508
rForeArm 0.100061 1.47955 0.614563 0.280665 -0.567651 0.695103 0.34034 0.999508
lFoot -0.0150762 0.168169 -0.111702 -0.117837 -0.0529307 0.106429 0.985893 0.999508
rFoot -0.0173292 0.177261 0.157113 -0.509898 0.837529 0.0182686 0.195488 0.999508
head 0.145948 1.58986 0.0192627 -0.0152666 -0.710309 -0.0178769 0.703497 0.999508
hip -0.0286849 1.07887 0.0430521 0.615142 0.391006 0.583441 0.358206 0.999508
lHand 0.0115216 1.38582 -0.759205 0.143416 -0.11365 -0.767247 0.614693 0.999508
lForeArm -0.0193741 1.44673 -0.542157 0.386749 0.656193 -0.393483 0.514789 0.999508
rHand 0.173331 1.43589 0.784462 -0.691838 -0.648036 0.256494 0.188733 0.999508
rForeArm 0.100272 1.47954 0.614621 0.280483 -0.568011 0.694471 0.341179 0.999508
lFoot -0.0150321 0.168222 -0.111608 -0.117659 -0.052918 0.106422 0.985916 0.999508
rFoot -0.017175 0.177149 0.157036 -0.509881 0.837547 0.0181696 0.195467 0.999508
head 0.145988 1.58989 0.0192822 -0.0151925 -0.710247 -0.0179516 0.70356 0.999508
hip -0.028661 1.07883 0.0431099 0.615072 0.391229 0.58355 0.357906 0.999508
lHand 0.0114546 1.38573 -0.759259 0.14297 -0.113811 -0.767258 0.614753 0.999508
lForeArm -0.0194187 1.44671 -0.542168 0.386518 0.65632 -0.39343 0.514841 0.999508
rHand 0.17353 1.43561 0.784243 -0.692594 -0.646656 0.257214 0.189711 0.999508
rForeArm 0.100458 1.47946 0.614619 0.279494 -0.568747 0.694229 0.341255 0.999508
lFoot -0.0150368 0.168228 -0.111573 -0.117716 -0.0528281 0.106433 0.985913 0.999508
rFoot -0.0172079 0.177182 0.157076 -0.509873 0.837532 0.0181946 0.195547 0.999508
head 0.145999 1.58991 0.0192804 -0.0151067 -0.710204 -0.017956 0.703605 0.999508
hip -0.028899 1.07902 0.0435228 0.61556 0.391343 0.583114 0.357652 0.999508
lHand 0.011476 1.38571 -0.759195 0.142478 -0.114059 -0.76711 0.615006 0.999508
lForeArm -0.0194633 1.44668 -0.542179 0.386288 0.656446 -0.393376 0.514893 0.999508
rHand 0.173591 1.43538 0.784233 -0.692473 -0.646653 0.256933 0.190543 0.999508
rForeArm 0.100537 1.47937 0.614652 0.2784 -0.569526 0.693845 0.341632 0.999508
lFoot -0.0150006 0.16822 -0.111534 -0.117712 -0.0528281 0.106421 0.985915 0.999508
rFoot -0.0172458 0.177264 0.157179 -0.509835 0.837565 0.0182204 0.195502 0.999508
head 0.146004 1.58991 0.0192118 -0.0149935 -0.710255 -0.0180332 0.703554 0.999508
hip -0.0284877 1.07896 0.0432572 0.616023 0.391501 0.582548 0.357605 0.999508
lHand 0.0114861 1.38568 -0.759204 0.142063 -0.114387 -0.767142 0.615002 0.999508
lForeArm -0.0195076 1.44666 -0.542189 0.386058 0.656573 -0.393322 0.514946 0.999508
rHand 0.173843 1.43536 0.784259 -0.691695 -0.647285 0.256805 0.191393 0.999508
rForeArm 0.100486 1.47938 0.614604 0.278251 -0.569616 0.693639 0.342023 0.999508
lFoot -0.0149574 0.168207 -0.111491 -0.117627 -0.0528949 0.106417 0.985922 0.999508
rFoot -0.0171053 0.177079 0.157088 -0.509877 0.837557 0.0181762 0.19543 0.999508
head 0.146031 1.58987 0.0191627 -0.014862 -0.710277 -0.0180705 0.703533 0.999508
hip -0.0284491 1.07898 0.043285 0.616156 0.391495 0.582322 0.357749 0.999508
lHand 0.0115037 1.38573 -0.759243 0.141928 -0.114445 -0.767591 0.614461 0.999508
lForeArm -0.0191157 1.44676 -0.542274 0.386864 0.656531 -0.392597 0.514948 0.999508
rHand 0.173981 1.43524 0.784222 -0.69183 -0.647019 0.256805 0.191804 0.999508
rForeArm 0.100535 1.47943 0.61459 0.278969 -0.568955 0.694201 0.341397 0.999508
lFoot -0.0149148 0.168242 -0.111465 -0.117486 -0.0528198 0.106399 0.985944 0.999508
rFoot -0.0171521 0.177107 0.157122 -0.509842 0.837563 0.0182196 0.195493 0.999508
head 0.146024 1.58985 0.0190686 -0.0148304 -0.710349 -0.0180061 0.703462 0.999508
hip -0.0286756 1.07921 0.0434912 0.616073 0.391077 0.582403 0.358217 0.999508
lHand 0.0115592 1.3858 -0.759283 0.142157 -0.114286 -0.767899 0.614054 0.999508
lForeArm -0.0191288 1.44654 -0.542256 0.387324 0.656316 -0.392994 0.514574 0.999508
rHand 0.174276 1.4352 0.784207 -0.69256 -0.646161 0.257105 0.191661 0.999508
rForeArm 0.100632 1.47938 0.614497 0.280425 -0.568498 0.694545 0.340263 0.999508
lFoot -0.0148437 0.168197 -0.111453 -0.11753 -0.0527746 0.106504 0.98593 0.999508
rFoot -0.0173202 0.177205 0.157117 -0.509823 0.837586 0.018231 0.195441 0.999508
head 0.145949 1.58984 0.0190418 -0.0149256 -0.710407 -0.0178699 0.703405 0.999508
hip -0.0286183 1.07922 0.0435236 0.616158 0.390547 0.5824 0.358654 0.999508
lHand 0.0115752 1.38598 -0.759248 0.142829 -0.114072 -0.768009 0.6138 0.999508
lForeArm -0.0193069 1.44673 -0.542146 0.388335 0.655575 -0.39398 0.514001 0.999508
rHand 0.174594 1.43505 0.784013 -0.69266 -0.645936 0.257262 0.191846 0.999508
rForeArm 0.100723 1.47942 0.614533 0.28104 -0.568182 0.694774 0.339816 0.999508
lFoot -0.0148411 0.168248 -0.111621 -0.117539 -0.052778 0.10644 0.985936 0.999508
rFoot -0.0173786 0.177254 0.157136 -0.509805 0.837601 0.0181938 0.195429 0.999508
head 0.145938 1.58982 0.0189942 -0.0149453 -0.710423 -0.0177185 0.703393 0.999508
hip -0.0285227 1.07918 0.0435717 0.61666 0.390132 0.581884 0.35908 0.999508
lHand 0.0116203 1.38616 -0.759192 0.143582 -0.113731 -0.767759 0.614 0.999508
lForeArm -0.0196049 1.44681 -0.541823 0.388253 0.655502 -0.394382 0.513847 0.999508
rHand 0.174763 1.43497 0.783968 -0.69244 -0.646048 0.257134 0.192433 0.999508
rForeArm 0.100842 1.47948 0.614593 0.281189 -0.568198 0.694491 0.340244 0.999508
lFoot -0.0148785 0.168209 -0.111619 -0.117473 -0.0529205 0.106416 0.985939 0.999508
rFoot -0.0173931 0.177288 0.157225 -0.509864 0.837553 0.0181236 0.195487 0.999508
head 0.145896 1.58982 0.0189527 -0.0152815 -0.710385 -0.0174921 0.703429 0.999508
hip -0.0284579 1.0792 0.0436083 0.61719 0.389893 0.581335 0.359319 0.999508
lHand 0.0117328 1.38638 -0.759083 0.144454 -0.113255 -0.767445 0.614275 0.999508
lForeArm -0.0194407 1.4466 -0.541678 0.388485 0.655626 -0.394675 0.513289 0.999508
rHand 0.174963 1.43495 0.783948 -0.692137 -0.646201 0.25708 0.193079 0.999508
rForeArm 0.100935 1.47958 0.614571 0.280442 -0.568526 0.694231 0.340842 0.999508
lFoot -0.0149174 0.168245 -0.111596 -0.117514 -0.0528628 0.106431 0.985935 0.999508
rFoot -0.017452 0.177325 0.157256 -0.509871 0.83755 0.0182294 0.19547 0.999508
head 0.145915 1.58982 0.0188657 -0.0155739 -0.710316 -0.0172405 0.7035 0.999508
hip -0.0284503 1.07921 0.0438079 0.617575 0.389644 0.580956 0.359539 0.999508
lHand 0.0117872 1.38659 -0.759077 0.144953 -0.112806 -0.767322 0.614395 0.999508
lForeArm -0.0197012 1.44629 -0.542011 0.387835 0.656038 -0.39339 0.514239 0.999508
rHand 0.175073 1.43498 0.783972 -0.69205 -0.646141 0.257054 0.193627 0.999508
rForeArm 0.101102 1.47975 0.614648 0.280111 -0.568549 0.694054 0.341436 0.999508
lFoot -0.0148716 0.16828 -0.11156 -0.117418 -0.0527938 0.106406 0.985953 0.999508
rFoot -0.017278 0.177221 0.157196 -0.509855 0.83754 0.0181946 0.195562 0.999508
head 0.145846 1.58979 0.0188353 -0.015852 -0.710149 -0.0170534 0.703666 0.999508
hip -0.0284181 1.07922 0.0438347 0.6178 0.389466 0.580672 0.359806 0.999508
lHand 0.011874 1.38677 -0.759098 0.14511 -0.112405 -0.767288 0.614474 0.999508
lForeArm -0.0197909 1.44639 -0.541984 0.387245 0.656748 -0.392159 0.514718 0.999508
rHand 0.175184 1.43511 0.784008 -0.692239 -0.645799 0.257203 0.193897 0.999508
rForeArm 0.101304 1.47975 0.614634 0.280187 -0.5683 0.694282 0.341325 0.999508
lFoot -0.0149095 0.168316 -0.111547 -0.117367 -0.0528425 0.106487 0.985948 0.999508
rFoot -0.0173266 0.177251 0.157224 -0.509829 0.837561 0.0182159 0.195537 0.999508
head 0.145781 1.58976 0.018803 -0.0161114 -0.709968 -0.016881 0.703847 0.999508
hip -0.0287259 1.0794 0.0439546 0.617744 0.389294 0.580726 0.36 0.999508
lHand 0.0119178 1.38687 -0.759088 0.145106 -0.112257 -0.767127 0.614702 0.999508
lForeArm -0.0196557 1.44669 -0.541746 0.386789 0.656973 -0.391432 0.515327 0.999508
rHand 0.175378 1.43534 0.783952 -0.692621 -0.645305 0.257651 0.193577 0.999508
rForeArm 0.101377 1.47978 0.614599 0.280301 -0.568122 0.694458 0.34117 0.999508
lFoot -0.0149324 0.168334 -0.111602 -0.117417 -0.052823 0.106414 0.985951 0.999508
